FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (AIAN),Life Expectancy (AIAN) 95% CI - Low,Life Expectancy (AIAN) 95% CI - High,Life Expectancy (Asian),Life Expectancy (Asian) 95% CI - Low,Life Expectancy (Asian) 95% CI - High,Life Expectancy (Black),Life Expectancy (Black) 95% CI - Low,Life Expectancy (Black) 95% CI - High,Life Expectancy (Hispanic),Life Expectancy (Hispanic) 95% CI - Low,Life Expectancy (Hispanic) 95% CI - High,Life Expectancy (White),Life Expectancy (White) 95% CI - Low,Life Expectancy (White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low,95% CI - High,Age-Adjusted Mortality (AIAN),Age-Adjusted Mortality (AIAN) 95% CI - Low,Age-Adjusted Mortality (AIAN) 95% CI - High,Age-Adjusted Mortality (Asian),Age-Adjusted Mortality (Asian) 95% CI - Low,Age-Adjusted Mortality (Asian) 95% CI - High,Age-Adjusted Mortality (Black),Age-Adjusted Mortality (Black) 95% CI - Low,Age-Adjusted Mortality (Black) 95% CI - High,Age-Adjusted Mortality (Hispanic),Age-Adjusted Mortality (Hispanic) 95% CI - Low,Age-Adjusted Mortality (Hispanic) 95% CI - High,Age-Adjusted Mortality (White),Age-Adjusted Mortality (White) 95% CI - Low,Age-Adjusted Mortality (White) 95% CI - High,# Deaths,Child Mortality Rate,95% CI - Low,95% CI - High,Child Mortality Rate (AIAN),Child Mortality Rate (AIAN) 95% CI - Low,Child Mortality Rate (AIAN) 95% CI - High,Child Mortality Rate (Asian),Child Mortality Rate (Asian) 95% CI - Low,Child Mortality Rate (Asian) 95% CI - High,Child Mortality Rate (Black),Child Mortality Rate (Black) 95% CI - Low,Child Mortality Rate (Black) 95% CI - High,Child Mortality Rate (Hispanic),Child Mortality Rate (Hispanic) 95% CI - Low,Child Mortality Rate (Hispanic) 95% CI - High,Child Mortality Rate (White),Child Mortality Rate (White) 95% CI - Low,Child Mortality Rate (White) 95% CI - High,# Deaths,Infant Mortality Rate,95% CI - Low,95% CI - High,Infant Mortality Rate (AIAN),Infant Mortality Rate (AIAN) 95% CI - Low,Infant Mortality Rate (AIAN) 95% CI - High,Infant Mortality Rate (Asian),Infant Mortality Rate (Asian) 95% CI - Low,Infant Mortality Rate (Asian) 95% CI - High,Infant Mortality Rate (Black),Infant Mortality Rate (Black) 95% CI - Low,Infant Mortality Rate (Black) 95% CI - High,Infant Mortality Rate (Hispanic),Infant Mortality Rate (Hispanic) 95% CI - Low,Infant Mortality Rate (Hispanic) 95% CI - High,Infant Mortality Rate (White),Infant Mortality Rate (White) 95% CI - Low,Infant Mortality Rate (White) 95% CI - High,% Frequent Physical Distress,95% CI - Low,95% CI - High,% Frequent Mental Distress,95% CI - Low,95% CI - High,% Adults with Diabetes,95% CI - Low,95% CI - High,# HIV Cases,HIV Prevalence Rate,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access to Healthy Foods,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low,95% CI - High,Drug Overdose Mortality Rate (AIAN),Drug Overdose Mortality Rate (AIAN) 95% CI - Low,Drug Overdose Mortality Rate (AIAN) 95% CI - High,Drug Overdose Mortality Rate (Asian),Drug Overdose Mortality Rate (Asian) 95% CI - Low,Drug Overdose Mortality Rate (Asian) 95% CI - High,Drug Overdose Mortality Rate (Black),Drug Overdose Mortality Rate (Black) 95% CI - Low,Drug Overdose Mortality Rate (Black) 95% CI - High,Drug Overdose Mortality Rate (Hispanic),Drug Overdose Mortality Rate (Hispanic) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic) 95% CI - High,Drug Overdose Mortality Rate (White),Drug Overdose Mortality Rate (White) 95% CI - Low,Drug Overdose Mortality Rate (White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low,95% CI - High,MV Mortality Rate (AIAN),MV Mortality Rate (AIAN) 95% CI - Low,MV Mortality Rate (AIAN) 95% CI - High,MV Mortality Rate (Asian),MV Mortality Rate (Asian) 95% CI - Low,MV Mortality Rate (Asian) 95% CI - High,MV Mortality Rate (Black),MV Mortality Rate (Black) 95% CI - Low,MV Mortality Rate (Black) 95% CI - High,MV Mortality Rate (Hispanic),MV Mortality Rate (Hispanic) 95% CI - Low,MV Mortality Rate (Hispanic) 95% CI - High,MV Mortality Rate (White),MV Mortality Rate (White) 95% CI - Low,MV Mortality Rate (White) 95% CI - High,% Insufficient Sleep,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,# Uninsured,% Uninsured,95% CI - Low,95% CI - High,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,% Disconnected Youth,95% CI - Low,95% CI - High,Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance,Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Median Household Income,95% CI - Low,95% CI - High,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,% Enrolled in Free or Reduced Lunch,Segregation index,Segregation Index,Homicide Rate,95% CI - Low,95% CI - High,Homicide Rate (AIAN),Homicide Rate (AIAN) 95% CI - Low,Homicide Rate (AIAN) 95% CI - High,Homicide Rate (Asian),Homicide Rate (Asian) 95% CI - Low,Homicide Rate (Asian) 95% CI - High,Homicide Rate (Black),Homicide Rate (Black) 95% CI - Low,Homicide Rate (Black) 95% CI - High,Homicide Rate (Hispanic),Homicide Rate (Hispanic) 95% CI - Low,Homicide Rate (Hispanic) 95% CI - High,Homicide Rate (White),Homicide Rate (White) 95% CI - Low,Homicide Rate (White) 95% CI - High,# Deaths,Suicide Rate (Age-Adjusted),95% CI - Low,95% CI - High,Crude Rate,Suicide Rate (AIAN),Suicide Rate (AIAN) 95% CI - Low,Suicide Rate (AIAN) 95% CI - High,Suicide Rate (Asian),Suicide Rate (Asian) 95% CI - Low,Suicide Rate (Asian) 95% CI - High,Suicide Rate (Black),Suicide Rate (Black) 95% CI - Low,Suicide Rate (Black) 95% CI - High,Suicide Rate (Hispanic),Suicide Rate (Hispanic) 95% CI - Low,Suicide Rate (Hispanic) 95% CI - High,Suicide Rate (White),Suicide Rate (White) 95% CI - Low,Suicide Rate (White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low,95% CI - High,Firearm Fatalities Rate (AIAN),Firearm Fatalities Rate (AIAN) 95% CI - Low,Firearm Fatalities Rate (AIAN) 95% CI - High,Firearm Fatalities Rate (Asian),Firearm Fatalities Rate (Asian) 95% CI - Low,Firearm Fatalities Rate (Asian) 95% CI - High,Firearm Fatalities Rate (Black),Firearm Fatalities Rate (Black) 95% CI - Low,Firearm Fatalities Rate (Black) 95% CI - High,Firearm Fatalities Rate (Hispanic),Firearm Fatalities Rate (Hispanic) 95% CI - Low,Firearm Fatalities Rate (Hispanic) 95% CI - High,Firearm Fatalities Rate (White),Firearm Fatalities Rate (White) 95% CI - Low,Firearm Fatalities Rate (White) 95% CI - High,Non-Petitioned Cases,Petitioned Cases,Denominator,Juvenile Arrest Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,95% CI - Low,95% CI - High,# Households with Severe Cost Burden,% Severe Housing Cost Burden,95% CI - Low,95% CI - High,Population,% less than 18 years of age,% 65 and over,# Black,% Black,# American Indian & Alaska Native,% American Indian & Alaska Native,# Asian,% Asian,# Native Hawaiian/Other Pacific Islander,% Native Hawaiian/Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic White,% Non-Hispanic White,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,% Female,# Rural,% Rural
36095,New York,Schoharie,80.7,79.6,81.7,,,,,,,,,,,,,,,,397,306,273,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,11,13,12,13,12,10,15,33,120,3370,11,2271,7,11,12,6,21,,,,,,,,,,,,,,,,30,14,9,19,,,,,,,,,,,,,,,,34,33,35,1081,6,5,7,161,3,2,4,29,3455:1,,,,,,,,,,,,,,57757,52903,62611,,,,96429,68950,123908,63750,28813,98687,63438,51228,75648,53701,50975,56427,51,32,19,,,,,,,,,,,,,,,,,,,23,15,9,23,15,,,,,,,,,,,,,,,,12,8,4,13,,,,,,,,,,,,,,,,10,1-4,2000,,66,9415,75,73,77,1396,12,10,13,31097,17.4,21.9,397,1.3,88,0.3,244,0.8,10,0.0,1040,3.3,28936,93.1,126,0,0,1,49.8,27131,82.8
36097,New York,Schuyler,78.1,76.8,79.4,,,,,,,,,,,,,,,,268,355,309,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,12,13,13,13,11,9,14,,,2060,11,557,3,,,,,,,,,,,,,,,,,,,,15,12,7,19,,,,,,,,,,,,,,,,35,34,36,664,6,5,7,93,3,2,3,61,1628:1,12,4,20,,,,,,,,,,,50190,45034,55346,44643,6822,82464,,,,,,,,,,51444,47700,55188,51,,17,,,,,,,,,,,,,,,,,,,17,20,11,33,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,1100,,233,5684,78,76,80,903,13,10,16,17912,19.2,21.3,171,1.0,70,0.4,113,0.6,4,0.0,334,1.9,16997,94.9,48,0,0,1,50.1,14886,81.2
36099,New York,Seneca,77.5,76.5,78.5,,,,,,,82.9,72.9,92.9,,,,77.2,76.1,78.2,472,364,329,399,,,,,,,,,,,,,,,,18,65,38,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,11,12,12,13,13,10,16,91,305,3580,10,2107,6,13,13,7,21,,,,,,,,,,,,,,,,28,11,8,17,,,,,,,,,,,,,,,,35,34,36,1384,7,6,9,238,3,2,5,55,1805:1,,,,,,,,,,,,,,54184,50022,58346,,,,,,,36094,3073,69115,35172,12789,57555,55968,53797,58139,53,44,25,,,,,,,,,,,,,,,,,,,27,14,9,21,16,,,,,,,,,,,,,,,,10,6,3,11,,,,,,,,,,,,,,,,5,20,2400,10,158,10003,74,73,75,1274,10,8,12,34300,19.8,19.2,1690,4.9,174,0.5,280,0.8,3,0.0,1206,3.5,30452,88.8,221,1,0,1,47.5,20677,58.7
36101,New York,Steuben,78.7,78.1,79.3,,,,,,,81.4,76.2,86.7,,,,78.6,78.0,79.2,1302,349,329,369,,,,,,,372,227,575,,,,351,330,372,40,47,34,65,,,,,,,,,,,,,,,,50,7,5,9,,,,,,,,,,,,,,,,11,11,11,13,12,13,13,11,16,90,110,11280,12,2933,3,46,16,12,21,,,,,,,,,,,,,,,,61,9,7,11,,,,,,,,,,,,,,,,35,34,36,4065,7,6,8,676,3,2,4,103,968:1,10,7,13,,,,,,,,,,,54862,51727,57997,37813,25000,50626,95446,68940,121952,45045,24503,65587,58125,31601,84649,51375,49702,53048,49,49,41,,,,,,,,,,,,,,,,,,,71,14,11,17,15,,,,,,,,,,,,,,,,38,8,6,11,,,,,,,,,,,,,,,,38,16,7300,7,183,28841,72,71,73,3964,10,9,11,95796,21.4,19.7,1426,1.5,297,0.3,1481,1.5,28,0.0,1629,1.7,89671,93.6,593,1,0,1,50.2,59761,60.4
36103,New York,Suffolk,80.7,80.5,80.8,93.9,84.4,103.5,90.0,88.2,91.8,78.5,77.8,79.2,86.1,85.4,86.9,80.3,80.1,80.5,14740,278,274,283,202,128,303,137,120,154,380,359,400,191,180,201,288,282,294,450,35,32,38,,,,31,19,50,67,53,84,37,31,43,25,22,29,489,5,4,5,,,,5,3,7,8,6,10,4,4,5,4,3,4,9,9,9,11,11,11,8,7,9,3067,241,82100,6,58309,4,1255,28,27,30,,,,,,,18,14,23,11,9,13,35,33,37,982,9,9,10,,,,4,3,7,13,10,15,11,10,13,9,8,9,36,35,36,60845,7,6,7,7562,2,2,3,95,1050:1,5,4,6,,,,,,,,,,,100075,98283,101867,77232,41272,113192,106250,100854,111646,76115,72375,79855,81481,78536,84426,101100,99985,102215,36,58,45,2,2,2,,,,,,,11,8,13,3,2,4,1,1,1,678,9,8,9,9,,,,6,3,9,4,3,7,4,3,5,11,10,11,270,4,3,4,,,,,,,8,6,11,2,1,3,4,3,4,43,163,114100,2,777,390897,80,79,81,95977,20,20,21,1481093,21.1,16.9,109489,7.4,9090,0.6,62052,4.2,1421,0.1,292890,19.8,995152,67.2,56397,4,4,4,50.8,38844,2.6
36105,New York,Sullivan,77.9,77.3,78.6,,,,,,,77.6,75.1,80.2,83.7,80.4,87.0,77.2,76.4,78.0,1109,384,360,407,,,,,,,421,334,522,259,205,324,408,379,437,26,41,27,60,,,,,,,,,,,,,,,,25,4,3,6,,,,,,,,,,,,,,,,11,11,11,12,12,13,12,10,14,334,522,8120,11,3621,5,84,37,30,46,,,,,,,,,,,,,,,,78,15,12,18,,,,,,,,,,22,13,35,15,12,19,37,36,37,3415,8,6,9,518,3,2,4,52,1936:1,12,8,17,,,,,,,,,,,51985,46888,57082,63300,22824,103776,95625,55895,135355,40198,26152,54244,41589,37837,45341,60099,57198,63000,57,54,41,3,1,4,,,,,,,,,,,,,,,,52,13,10,18,14,,,,,,,,,,,,,,,,31,8,6,12,,,,,,,,,,,,,,,,22,26,5400,9,113,18872,68,67,69,4327,16,14,18,75498,21.2,18.9,6162,8.2,566,0.7,1313,1.7,55,0.1,12549,16.6,53781,71.2,1595,2,2,3,48.5,57513,74.2
36107,New York,Tioga,80.4,79.6,81.3,,,,,,,,,,,,,,,,565,295,269,321,,,,,,,,,,,,,,,,19,45,27,71,,,,,,,,,,,,,,,,20,6,3,9,,,,,,,,,,,,,,,,10,10,11,12,12,13,13,10,16,32,77,4780,10,1402,3,27,19,12,27,,,,,,,,,,,,,,,,28,8,5,12,,,,,,,,,,,,,,,,36,35,36,1628,6,5,7,238,2,2,3,66,1518:1,,,,,,,,,,,,,,60309,57196,63422,90265,4995,175535,37629,33378,41880,71477,41318,101636,65556,37163,93949,61033,59055,63011,50,50,31,,,,,,,,,,,,,,,,,,,32,13,9,19,13,,,,,,,,,,,,,,,,21,9,5,13,,,,,,,,,,,,,,,,8,16,3700,6,282,15427,77,75,79,1847,9,8,11,48560,21.0,20.3,421,0.9,126,0.3,388,0.8,21,0.0,1043,2.1,45991,94.7,124,0,0,1,50.3,33568,65.7
36109,New York,Tompkins,80.7,80.1,81.3,,,,92.1,85.1,99.1,77.1,74.1,80.2,109.7,78.6,140.7,80.3,79.6,80.9,866,270,251,289,,,,,,,418,301,565,,,,281,260,302,20,32,20,50,,,,,,,,,,,,,,,,21,3,2,5,,,,,,,,,,,,,,,,11,10,11,13,12,13,5,4,7,153,164,13980,13,5445,5,60,19,15,25,,,,,,,,,,,,,,,,58,8,6,10,,,,,,,,,,,,,,,,32,31,33,3765,6,5,7,458,3,2,4,121,829:1,1,0,2,,,,,,,,,,,57383,52378,62388,90313,0,187906,31236,24635,37837,29674,12574,46774,40216,22779,57653,64672,61954,67390,40,47,46,,,,,,,,,,,,,,,,,,,53,11,8,14,10,,,,,,,,,,,,,,,,11,2,1,4,,,,,,,,,,,,,,,,15,35,5100,10,351,21749,55,54,56,7402,20,18,22,102793,14.6,14.5,4090,4.0,480,0.5,10900,10.6,67,0.1,5472,5.3,79143,77.0,891,1,1,1,50.8,44021,43.3
36111,New York,Ulster,79.8,79.4,80.2,,,,90.9,83.3,98.4,78.7,76.4,81.0,86.0,83.3,88.6,79.5,79.0,79.9,2199,314,300,329,,,,,,,397,330,463,218,175,268,323,308,339,52,40,30,53,,,,,,,,,,,,,,,,52,5,4,6,,,,,,,,,,,,,,,,11,10,11,12,12,12,8,7,10,601,383,17940,10,14819,8,178,33,28,38,,,,,,,30,15,54,22,11,38,35,30,41,109,9,7,10,,,,,,,12,6,22,,,,9,8,11,34,33,34,8395,8,7,9,1135,3,2,4,59,1685:1,6,4,9,,,,,,,,,,,63073,59034,67112,,,,64554,35837,93271,32085,21542,42628,47837,42152,53522,66386,64431,68341,46,47,31,2,1,3,,,,,,,,,,,,,,,,120,13,10,15,13,,,,,,,,,,,,,,,,47,5,4,7,,,,,,,,,,,,,,,,35,65,11400,9,326,47815,69,68,70,12895,19,18,20,178599,17.6,19.8,10850,6.1,797,0.4,3706,2.1,92,0.1,18785,10.5,140911,78.9,2817,2,1,2,50.4,84020,46.0
36113,New York,Warren,79.3,78.5,80.0,,,,,,,,,,,,,,,,857,319,295,342,,,,,,,,,,,,,,,,25,52,34,77,,,,,,,,,,,,,,,,25,6,4,9,,,,,,,,,,,,,,,,10,10,10,12,11,12,9,7,11,73,130,6300,10,2543,4,19,10,6,15,,,,,,,,,,,,,,,,37,8,6,11,,,,,,,,,,,,,,,,31,30,32,2362,6,5,7,297,2,2,3,230,434:1,4,1,7,,,,,,,,,,,56694,53286,60102,45476,26303,64649,61653,24769,98537,74028,0,153015,,,,60239,57605,62873,40,59,34,,,,,,,,,,,,,,,,,,,39,11,7,15,12,,,,,,,,,,,,,,,,26,8,5,12,,,,,,,,,,,,,,,,26,16,4200,10,175,19547,71,69,72,3658,14,12,15,64265,18.3,22.2,776,1.2,200,0.3,587,0.9,24,0.0,1741,2.7,60116,93.5,330,1,0,1,50.9,22294,33.9
36115,New York,Washington,78.6,77.9,79.3,,,,,,,77.3,69.3,85.4,90.6,68.7,112.4,78.4,77.7,79.2,821,341,316,365,,,,,,,,,,,,,,,,22,46,29,70,,,,,,,,,,,,,,,,21,5,3,8,,,,,,,,,,,,,,,,11,11,11,12,12,13,12,10,15,189,354,6520,11,2710,4,14,8,4,13,,,,,,,,,,,,,,,,53,12,9,16,,,,,,,,,,,,,,,,36,35,37,2342,7,5,8,314,3,2,3,56,1800:1,13,6,20,,,,,,,,,,,55913,51083,60743,,,,83224,65530,100918,,,,42679,18911,66447,54032,51033,57031,46,66,29,,,,,,,,,,,,,,,,,,,36,11,8,16,12,,,,,,,,,,,,,,,,25,8,5,12,,,,,,,,,,,,,,,,31,19,4200,12,160,17507,73,72,74,3122,13,12,15,61197,18.7,19.5,1799,2.9,201,0.3,342,0.6,21,0.0,1744,2.8,56483,92.3,390,1,0,1,48.2,42923,67.9
36117,New York,Wayne,78.7,78.1,79.3,,,,,,,73.1,69.2,77.0,97.1,81.2,112.9,78.7,78.1,79.3,1221,345,325,366,,,,,,,650,487,851,,,,341,320,362,41,52,37,71,,,,,,,,,,,,,,,,39,6,4,8,,,,,,,,,,,,,,,,11,10,11,12,12,12,12,10,15,116,151,8920,10,3272,3,39,14,10,20,,,,,,,,,,,,,,,,94,15,12,18,,,,,,,,,,,,,,,,36,35,37,3090,6,5,7,485,2,2,3,50,2001:1,8,5,11,,,,,,,,,,,61118,57741,64495,52159,20921,83397,89205,43009,135401,27692,13698,41686,50195,26836,73554,56222,54249,58195,47,54,38,2,1,4,,,,,,,,,,,,,,,,49,10,8,14,11,,,,,,,,,,,,,,,,21,5,3,7,,,,,,,,,,,,,,,,47,19,6700,10,157,27723,76,75,77,3753,11,9,12,90064,21.3,18.9,2524,2.8,375,0.4,627,0.7,37,0.0,4029,4.5,80904,89.8,500,1,0,1,50.4,56917,60.7
36119,New York,Westchester,83.5,83.3,83.7,,,,93.2,91.2,95.2,80.9,80.3,81.6,89.2,88.2,90.1,83.3,83.0,83.5,7306,215,210,220,,,,102,88,116,344,327,361,162,152,173,210,203,216,250,29,25,32,,,,21,11,36,55,43,70,29,23,36,18,14,23,294,4,4,4,,,,,,,7,6,9,4,3,4,2,2,3,10,9,10,11,11,12,8,7,9,3642,441,75400,8,13090,1,455,16,14,17,,,,,,,17,13,22,9,7,12,20,18,22,281,4,4,5,,,,,,,5,4,7,4,3,5,4,4,5,33,33,34,49057,8,8,9,7266,3,2,4,83,1203:1,6,5,7,,,,,,,,,,,94521,90713,98329,56745,37755,75735,127005,121834,132176,59181,56498,61864,59511,57292,61730,115687,113461,117913,36,60,45,2,2,2,,,,,,,7,6,9,1,1,2,1,1,1,350,7,6,8,7,,,,7,4,10,4,3,6,4,3,5,9,8,10,124,3,2,3,,,,,,,5,3,7,1,1,2,3,2,3,97,182,76000,4,2805,212889,61,61,62,71305,21,20,22,967612,21.9,17.1,133572,13.8,9255,1.0,62271,6.4,1280,0.1,243261,25.1,513687,53.1,57741,6,6,7,51.6,31069,3.3
36121,New York,Wyoming,78.7,77.9,79.6,,,,,,,80.9,72.7,89.2,,,,78.3,77.4,79.2,500,318,289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,11,12,12,12,12,10,15,133,379,4270,11,2557,6,20,16,10,25,,,,,,,,,,,,,,,,25,9,6,13,,,,,,,,,,,,,,,,36,35,37,1198,5,4,6,186,2,2,3,60,1670:1,,,,,,,,,,,,,,57709,52663,62755,,,,,,,47639,3709,91569,36250,0,76316,58194,56098,60290,43,,29,,,,,,,,,,,,,,,,,,,34,14,10,20,17,,,,,,,,,,,,,,,,22,11,7,16,,,,,,,,,,,,,,,,7,9,2700,6,62,12071,76,75,78,1428,9,8,11,40085,18.9,17.9,2052,5.1,178,0.4,226,0.6,12,0.0,1307,3.3,36037,89.9,228,1,0,1,45.9,27014,64.1
36123,New York,Yates,78.2,77.0,79.4,,,,,,,,,,,,,,,,305,321,282,360,,,,,,,,,,,,,,,,16,72,41,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,13,12,13,14,12,18,10,48,2480,10,127,1,13,17,9,30,,,,,,,,,,,,,,,,15,9,5,14,,,,,,,,,,,,,,,,29,28,30,1278,9,8,11,325,6,4,8,72,1380:1,15,9,21,,,,,,,,,,,51089,45842,56336,,,,33438,9003,57873,,,,,,,55069,51467,58671,57,,21,,,,,,,,,,,,,,,,,,,16,11,6,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1-4,1800,,15,7152,79,77,81,1172,13,10,16,24841,21.9,20.8,220,0.9,82,0.3,205,0.8,5,0.0,574,2.3,23532,94.7,162,1,0,1,51.4,18054,71.2
